application_id,annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,default
2691,32381.63460712526,686.7417994221097,12520.134215648926,0.6857176224114387,7,1,0.36183373512087275,10518.07839994788,equipment,retail,yes,bachelors,northeast,0
2692,288907.11099187686,796.3541624410974,25459.40718384886,2.289009679572885,8,1,0.2915179328654302,9797.828610497736,business_expansion,healthcare,yes,bachelors,southeast,0
2693,123341.72828917553,623.5140523852651,60621.26247708318,4.257398083646095,10,1,0.39337298204652976,6072.304613889686,working_capital,healthcare,yes,bachelors,midwest,0
2694,29955.293257640384,782.5512034398323,8327.475111808537,2.598834654560453,11,4,0.35384257070422764,5326.32795593952,equipment,healthcare,yes,high_school,northeast,0
2695,20102.466874495774,560.9496153042614,8375.705076081756,0.752399394977578,5,4,0.16659475040490143,9693.261048724971,working_capital,services,yes,masters,northeast,0
2696,27980.776015362335,749.1615036667306,70031.59703935693,0.6986609149251117,12,0,0.446324866665871,12498.475643931284,business_expansion,services,yes,bachelors,west,1
2697,97630.84709477697,793.836825718951,39219.827454824735,0.11309977730756796,8,1,0.07145187033186573,16456.26099482349,business_expansion,services,yes,bachelors,northeast,0
2698,99209.75889329097,742.897620195137,24195.457674534802,1.6673689820173676,9,2,0.3448590575739856,,equipment,technology,yes,bachelors,southeast,0
2699,124319.97489945077,738.3022312499766,5829.41988843861,1.7014554023050141,10,2,0.41734440361168496,2820.4591825001785,equipment,retail,yes,bachelors,northeast,0
2700,23719.814855447225,803.1907221635443,4722.685494311821,0.8092763568382877,10,2,0.1897701527048361,8683.915697631171,working_capital,healthcare,no,high_school,northeast,0
2701,70763.00759237734,743.509618750287,10780.160443942132,4.335057828516023,10,1,0.4677635385594867,2773.2408057699654,business_expansion,retail,no,bachelors,southeast,0
2702,25670.08024783813,645.9064370748097,26918.793509479976,1.465659991914937,9,2,0.20286372276505973,8434.705962234044,real_estate,food,no,bachelors,southeast,0
2703,141830.61635721487,745.3025915222404,49538.59953252727,3.320550967522075,4,1,0.2620463303357395,3891.284836306585,real_estate,technology,no,bachelors,west,0
2704,24441.067285197973,685.1470649069571,26307.637626652937,3.06553990172079,8,1,0.21566583273351755,5252.907243473148,business_expansion,services,no,bachelors,west,0
2705,16083.776852347364,827.8242945346256,27593.508486349434,2.784637972325421,9,2,0.4088210736178578,13434.016707374243,business_expansion,services,no,high_school,west,1
2706,19071.223672683434,834.5175189269792,54065.20820322147,7.160058288991706,11,0,0.10659973230442968,8301.01125361444,working_capital,services,no,bachelors,west,1
2707,49619.680581866945,803.6831670261191,33515.15124321574,0.048053151654587886,9,2,0.3198575295812097,10379.71218326633,equipment,technology,no,high_school,northeast,0
2708,80745.41314367534,711.9488029339913,15227.098200743481,0.21138749457514566,13,2,0.19972290868043172,6964.4141949473105,equipment,healthcare,no,masters,southeast,0
2709,77219.78507574453,612.6339731511848,22970.594404226278,3.8419206894939215,8,2,0.43487023016122056,2463.263246371905,working_capital,food,yes,high_school,northeast,0
2710,19831.03682835631,709.1387265036589,50521.48180604389,1.3086665184068207,7,3,0.29243892312597836,11300.159022512767,equipment,food,yes,high_school,northeast,1
2711,36891.91419580409,745.9566457768594,29509.87791283421,12.920177651514408,17,1,0.39342117835590407,5835.276294658114,equipment,food,yes,bachelors,midwest,0
2712,33129.48661066415,731.4292950495736,74131.21932089906,0.7316184871420107,8,0,0.3612680010585413,9409.470173922351,working_capital,technology,yes,masters,west,1
2713,17309.955650297332,825.8997287059175,12760.30453688856,0.6078876426620747,9,4,0.3497528444919462,21682.621158308695,business_expansion,retail,yes,masters,midwest,0
2714,32494.219344131398,737.7557133825769,9173.91402670279,2.661811451507758,10,2,0.42910350938812153,27872.597763745547,real_estate,services,no,bachelors,southwest,0
2715,120894.61809333134,794.9411318450353,31225.392794106305,0.9831184848523817,9,1,0.14319084908868446,,working_capital,services,no,bachelors,southwest,0
2716,15145.597233233782,789.9389187733939,25815.27169045782,1.248788010419697,8,1,0.32180367785562136,7346.824234102612,working_capital,technology,no,high_school,southeast,0
2717,58642.36962073619,741.6938688581558,8302.6869180892,7.615846117327802,7,0,0.16492010576765598,7707.795766696678,real_estate,services,no,bachelors,midwest,0
2718,122706.31705233983,,14189.201643182725,0.07977945851192283,11,2,0.3159147563600938,15741.736788374114,business_expansion,services,yes,high_school,southeast,0
2719,118639.11010135441,,60998.688817001064,2.2731173931685005,10,0,0.34523889764748517,15542.64877236812,business_expansion,services,yes,bachelors,southeast,0
2720,146079.7106453967,,34593.74842800244,1.2234510411013604,11,1,0.08037903520198754,1187.2989708992284,working_capital,manufacturing,yes,masters,west,0
2721,62778.22682953566,668.5201628522589,15072.04701342189,1.2739069752468928,4,1,0.1216412765268701,10849.839955129923,business_expansion,technology,yes,bachelors,southwest,0
2722,69406.17922532109,664.1179306930876,10431.148694737283,0.854294235529705,8,0,0.24899973792903224,2507.460075923117,equipment,services,no,bachelors,midwest,0
2723,32991.26133618442,750.8623867305091,17968.03692156457,0.4345574309510088,7,1,0.2202127674159034,6787.923301907782,working_capital,manufacturing,yes,bachelors,midwest,0
2724,14822.269867386183,750.9044554920865,48638.136632109265,0.10527055122432268,6,1,0.05709398126913234,4136.404817711638,business_expansion,retail,yes,bachelors,northeast,1
2725,44654.30678236883,739.0177609493095,25112.95207998646,13.19337221094385,11,1,0.15531986602946052,15026.287498693608,equipment,food,no,phd,west,0
2726,105628.03181538396,772.5119765352056,22614.005091003568,3.239660357140104,11,1,0.13472493522837956,6457.153245751718,equipment,manufacturing,yes,masters,southeast,0
2727,4093.563570886632,695.3238444451175,50363.17793701394,4.504513767772131,7,2,0.08197095203438902,7587.696977020124,working_capital,services,no,high_school,west,1
2728,34223.58306246271,760.3058822107887,8715.623278497904,0.2016336265223826,8,2,0.027831236480945626,1791.9346358000928,business_expansion,technology,yes,high_school,southwest,0
2729,74136.26466551829,737.8269543624583,12201.03187452517,0.04484576699896218,11,3,0.271407884977463,15270.18824517282,business_expansion,services,no,bachelors,northeast,0
2730,50122.01004755548,803.8479249196355,26798.92743161461,2.7510381322103825,11,5,0.30147512840881996,17390.880342236742,equipment,technology,no,masters,midwest,0
2731,114367.62688194176,782.775520611941,22580.61845059302,3.8602310736583725,13,0,0.06764899122280506,3781.819714245721,business_expansion,services,no,masters,southwest,0
2732,98532.53688987982,734.2534281040694,18914.18948661777,1.506917393451984,5,1,0.3644448790182724,13683.774416296486,equipment,retail,yes,bachelors,southeast,0
2733,13015.457250149224,719.8543031850522,52098.84062040186,1.4718687818966592,9,1,0.3293039050301217,7594.1098864759515,working_capital,services,yes,high_school,northeast,1
2734,53277.19315256461,751.3711652327207,3352.184789900374,1.4558611869204698,10,4,0.08172151396262213,17073.910493604093,equipment,manufacturing,yes,high_school,west,0
2735,26768.063256528647,634.754033453283,9490.332994527216,0.49729911241158525,12,0,0.4561345743032628,12063.3843655059,real_estate,manufacturing,yes,high_school,midwest,1
2736,26472.961930634243,810.6789482997788,37022.909244801864,4.206216673064686,11,2,0.23949775397669004,14901.719995196561,equipment,healthcare,no,high_school,northeast,1
2737,14076.64962278068,,16588.837721234417,0.7269513307481483,8,3,0.30535474137608615,7539.2055027274055,equipment,services,no,high_school,west,0
2738,59892.04925205597,718.8902387283885,96785.86285111024,1.176508889862277,8,3,0.06446377304168463,10200.681495201754,working_capital,technology,no,bachelors,southeast,0
2739,115930.69736787032,815.6315161959212,53833.158202152525,3.3374619477005987,9,4,0.3578203824492705,7831.932822156151,real_estate,services,no,masters,midwest,0
2740,63757.45361068225,815.3869721067084,16682.775546284258,0.00031414884210572525,9,1,0.13632596446863923,3662.0106187226975,real_estate,manufacturing,no,bachelors,southeast,0
2741,13186.284986292027,718.0019108553886,36245.01986010879,4.3606015600819985,9,1,0.31066375916219097,16258.487019844119,business_expansion,food,no,bachelors,southwest,1
2742,48030.953964605804,683.886957304019,34896.39186781355,6.880719912254044,8,2,0.5756296045761271,14974.519202459678,real_estate,healthcare,no,masters,northeast,1
2743,72125.19543317491,802.0620117472686,65044.81402252636,0.15899173669583333,5,0,0.2900574188632874,11685.780161427068,equipment,services,no,masters,northeast,1
2744,45373.427465228,,19424.964981809586,2.6866994592269977,13,2,0.07168645307584269,8598.63220693015,business_expansion,technology,no,bachelors,southeast,0
2745,62949.863599791024,769.7607064741821,14772.103930313935,1.5750726949108567,7,0,0.1871210287051279,4705.143835116423,working_capital,retail,no,masters,midwest,0
2746,28661.96898023681,691.9810694858635,33082.03340150896,0.24513832641101993,8,2,0.037233697497987314,17885.935463950827,equipment,food,no,high_school,northeast,0
2747,41415.26935079592,833.0250792241834,19628.817103231275,3.439291606083936,5,3,0.059418152577633165,9359.321434645584,business_expansion,healthcare,yes,bachelors,west,0
2748,39440.846280509,820.8231689258766,39339.250692069014,2.8427144074910142,10,2,0.17120714588074085,12042.860369363236,working_capital,healthcare,no,bachelors,southeast,0
2749,130008.79298190586,801.7048247086052,60014.006410565584,3.0872054555341175,10,2,0.261455676039475,6304.992901712625,real_estate,technology,no,bachelors,midwest,0
2750,20229.97467149744,788.3372504635269,10707.444411164302,5.037897563576379,8,1,0.5210937056554008,13047.80694652453,working_capital,retail,no,high_school,southwest,0
2751,4912.12133653822,806.4287445318519,13640.208989399549,1.0144806789850067,13,1,0.2062597315673178,6700.457225287615,equipment,manufacturing,no,bachelors,midwest,1
2752,124644.0517708137,749.4838917726621,56287.13957372143,3.3909411763341497,9,4,0.687427505896186,1778.122939934222,business_expansion,manufacturing,yes,high_school,northeast,0
2753,54621.35764435939,794.5982257814429,24094.290797441034,4.079748373390987,12,2,0.266586364621659,7898.997370972704,real_estate,services,yes,masters,northeast,0
2754,16474.517894113822,550.0397153115648,24786.03983892766,0.5547085289050575,14,1,0.1733112808138054,11460.220953503202,real_estate,technology,yes,high_school,midwest,0
2755,92826.34517051706,676.7809124101232,49885.79364388448,9.444334823791893,11,2,0.24652339704655782,30124.50565060674,real_estate,technology,no,bachelors,southwest,0
2756,75221.8204856486,691.3469703991557,22018.724221793727,1.246460172613759,11,3,0.3569728235644389,8964.366140344298,working_capital,services,no,bachelors,southwest,0
2757,143879.7498819229,621.2237822497095,43645.913007518684,3.752231403217533,7,2,0.2606843415257756,17833.459420612064,equipment,technology,yes,bachelors,southeast,0
2758,57836.33098790023,771.1151986292914,11547.68591518364,4.2075166817009695,7,2,0.21874843254874138,11293.665871324241,business_expansion,services,yes,bachelors,midwest,0
2759,211648.73555894248,789.3002839571865,17255.04126768736,2.103725074534505,9,2,0.03505868748769505,8597.553461753876,business_expansion,retail,yes,bachelors,southwest,0
2760,45684.22136787089,607.428548595035,67251.65542771465,0.41336637710128865,8,3,0.0815052687763567,5529.344041886532,equipment,retail,no,high_school,west,1
2761,75319.97236707287,726.9399035639057,24397.04221606355,0.9674952959342455,8,1,0.3789778497185145,9932.806087884594,working_capital,technology,yes,masters,west,0
2762,82923.74376726405,787.7950350899915,10962.086188134603,0.8006866598852931,11,1,0.21899707989164224,3856.361639146979,business_expansion,healthcare,no,bachelors,southeast,0
2763,35318.088200670805,820.476388674233,10616.33618285561,2.193434065087804,14,2,0.27172343675007343,11595.837824598662,equipment,retail,no,masters,west,0
2764,34414.964063573214,713.6949076566099,22565.05095341234,0.9084637652546699,10,4,0.35871349678782416,10975.892039418808,equipment,retail,no,high_school,southwest,0
2765,84091.45320918877,647.8579355423906,44817.96823154054,2.374069825297127,12,2,0.15805983063738077,3090.559383545852,business_expansion,manufacturing,yes,high_school,midwest,0
2766,15105.226366844297,797.9873873464161,1382.0738688788845,1.0199033853456139,14,0,0.32547303266080563,5234.356502821213,equipment,retail,yes,bachelors,southeast,0
2767,26613.58025494696,666.9422537035932,15544.22498888925,0.00293884002422406,10,1,0.31708375653166,2490.062912346624,equipment,technology,no,masters,southwest,1
2768,44716.447180035066,739.5372955110329,35010.10439679547,1.354166221248595,7,2,0.3138412841686042,8466.546638523738,working_capital,retail,yes,phd,midwest,0
2769,140963.25790572606,,28745.42177632544,2.8006986920503065,9,0,0.28590725389966315,7356.6879246299895,business_expansion,retail,yes,bachelors,southeast,0
2770,84130.82647374489,617.7977382482843,32613.53084599688,4.457638446729268,7,0,0.2141956873051198,15148.228272590166,real_estate,technology,yes,masters,southwest,0
2771,53026.133003821065,724.6471117777492,12645.095234414726,0.08632351407799035,6,1,0.3579414703798486,4493.639424117374,real_estate,healthcare,no,masters,southwest,1
2772,32683.145756065314,723.7460844779305,26433.014343100825,0.8964838758228244,7,3,0.4936540457190437,4441.878262654292,working_capital,services,no,high_school,west,0
2773,178128.28304298565,839.1398455635153,51247.19696957135,12.692992876388733,9,1,0.1435869401284821,7656.094449090977,working_capital,manufacturing,no,masters,midwest,0
2774,47790.608440382704,774.7026116658957,16845.73674486872,0.9106840038648139,10,2,0.08374877476854153,9422.417691472301,business_expansion,manufacturing,no,bachelors,midwest,0
2775,26591.1134306055,792.4927058909476,25395.099147688445,4.504410758264033,9,0,0.06658777442735864,4334.766232623833,working_capital,retail,no,bachelors,northeast,0
2776,200204.23478061537,806.6706416748402,34538.83661237998,2.1362171233944185,7,4,0.4256356281736949,7716.587003686082,business_expansion,technology,yes,bachelors,southwest,0
2777,15808.48541324126,813.9329571145155,13036.904527662786,0.3909205934986787,12,0,0.2517316981701018,3077.60293497383,real_estate,retail,no,masters,northeast,0
2778,118317.66907879211,738.1104544955429,7456.514180163257,3.093422805867452,8,3,0.1516788334007138,9974.14252606093,equipment,retail,no,high_school,southeast,0
2779,50564.038864467046,817.5609587755935,15452.212350881153,10.174411230120068,7,1,0.24560900572755512,6147.776636248823,working_capital,technology,yes,bachelors,midwest,0
2780,83991.34291703867,764.4639565249363,35901.73332516508,6.53656685746674,6,0,0.2358279468037394,12027.929900977688,working_capital,healthcare,no,bachelors,northeast,0
2781,73886.96676653439,668.4354354099598,13331.746960323555,3.5163837141040197,7,3,0.20636863770600775,31190.59027758913,equipment,technology,no,masters,west,0
2782,83158.58776442049,832.1408567907529,8968.125449467167,2.153231234993058,8,2,0.38828615416396767,10947.776832322905,equipment,food,yes,masters,midwest,0
2783,211877.07717828284,800.5517292650227,40279.00390142824,1.1540462620886822,10,3,0.5360690632881812,7510.7263293311,equipment,food,no,high_school,southeast,0
2784,191354.0902541381,825.6080403606547,10668.195032833393,1.324675960186096,11,3,0.09469843576157902,8502.523501696574,real_estate,healthcare,no,bachelors,midwest,0
2785,27840.691811013625,786.2294186054212,93213.38232176244,1.2748922851949474,8,3,0.461223556843377,5029.512261636786,real_estate,technology,no,bachelors,southeast,1
2786,71927.864454864,838.1889712651432,49778.82104887474,7.656294121542473,10,2,0.28116522310697467,3520.126695732383,working_capital,retail,no,high_school,northeast,0
2787,8925.41387022106,787.442684051849,67485.3537897628,0.7121551668598902,8,0,0.20373261205719284,5044.450798386836,equipment,food,no,bachelors,west,1
2788,89416.06512287138,841.9249115039191,27186.249554123082,1.424589493133268,9,1,0.4628796893582611,7744.695688219994,business_expansion,services,no,bachelors,northeast,0
2789,104012.45024453341,772.748512946559,12860.486619934663,1.6967074090234266,5,0,0.06238793025094599,,equipment,services,no,masters,midwest,0
2790,5006.823309551555,814.091824138595,52315.78683068825,1.5773152652712525,9,0,0.061674807807118454,19644.4465656389,business_expansion,manufacturing,yes,bachelors,west,1
2791,49151.43953109474,734.4175746528258,8219.632670794934,0.012621255678042061,5,1,0.16397454126241298,5165.325259114053,real_estate,healthcare,no,high_school,midwest,0
2792,83885.37734561,794.8533177083041,3622.389608099759,0.9481359059181331,6,1,0.6459531622093404,3015.068505012904,working_capital,healthcare,no,bachelors,southeast,0
2793,64871.02271888985,748.1912587099248,32687.007163871232,2.0708651278497663,9,0,0.2106432898848753,6054.673832584201,working_capital,manufacturing,yes,masters,west,0
2794,16132.986755236536,798.475421553837,6648.883825524795,4.28752185240989,10,0,0.10922566956947849,2570.4181611602717,business_expansion,healthcare,no,bachelors,northeast,0
2795,17927.490697046276,758.5778498566327,22479.291064470555,2.528242584273872,10,4,0.3569111676395461,14220.591653180256,equipment,healthcare,no,masters,midwest,0
2796,44825.01308733014,808.1388043533381,21403.106298379258,1.4577259606692992,5,1,0.6551660082483787,12391.674103559468,equipment,services,yes,high_school,west,1
2797,35314.08390607783,809.5325215408308,43628.3017149036,3.2821360909788515,10,1,0.2150039281694796,,business_expansion,services,yes,masters,midwest,0
2798,38107.51075982209,746.7163486975612,7734.257268715282,3.288883800626758,13,1,0.2067855316488814,2426.666517444139,working_capital,services,no,bachelors,southeast,1
2799,13969.54787236005,789.2715557125719,5610.147980453621,0.8547564123852759,7,2,0.23802976614643667,10592.375553030664,real_estate,healthcare,yes,bachelors,southeast,0
2800,51225.84028207242,751.2350879965775,20067.430412729238,0.328688489649939,10,0,0.37048708435786554,8207.73774860362,equipment,technology,no,high_school,west,0
2801,141679.92511920322,727.9400292081225,966.7455806909693,4.876450496466871,8,1,0.06470884286028199,24682.580497504518,real_estate,retail,no,high_school,midwest,0
2802,16828.86539953008,728.82317431238,30877.550367261214,2.263679006237074,8,0,0.24243929562364155,10122.571147293722,working_capital,services,yes,bachelors,west,1
2803,41965.66228337561,682.4556504889579,28766.127640028644,0.5826653969074705,4,4,0.19367545354165616,710.5552018347271,equipment,healthcare,no,masters,midwest,1
2804,77516.96135806633,738.9327899737675,29166.413996517455,0.9117232623347002,7,0,0.18830926572920795,22681.293453519498,business_expansion,food,no,masters,southeast,0
2805,10714.057334676188,782.67105792048,19744.489961690433,4.362749645746835,11,1,0.2814949123706524,17312.680207613026,equipment,retail,yes,masters,west,1
2806,51616.163393033465,654.2073534818887,79861.86740922427,3.177647332004222,9,2,0.37536675796968655,17192.52325678283,equipment,food,yes,high_school,southwest,0
2807,101886.19338655718,817.929553403133,33416.07779444086,8.710365377293982,5,1,0.10744977118018273,,equipment,technology,no,bachelors,southwest,0
2808,20546.427741778967,723.5057798394872,40299.13331445118,1.8761707407381225,11,0,0.37494135489871716,3335.01559002267,business_expansion,healthcare,no,masters,midwest,1
2809,55451.25209092201,766.7566416259076,14412.863560622583,0.16079298918584317,8,3,0.06826708119470962,5564.483336271325,equipment,healthcare,no,bachelors,southwest,0
2810,96934.82470467675,734.7781740055398,20358.41524508634,3.616150070288633,12,1,0.4692469421884717,11038.84235943437,working_capital,retail,no,high_school,northeast,0
2811,204887.5900569296,774.8171455840645,11167.908643504155,0.8827538273664612,9,3,0.3441612963758827,14642.402992354404,equipment,technology,no,bachelors,west,0
2812,53345.33984300156,552.5050562997271,26456.378562686623,1.1740412054253624,10,1,0.3049373963943686,6110.111145481472,business_expansion,retail,no,masters,southeast,0
2813,27142.285308929837,754.3364136652879,11354.541183237088,0.6568878624178169,8,4,0.07462493743822482,17008.972492264616,business_expansion,services,yes,masters,west,1
2814,27344.100359331464,780.4273829337071,41124.56729353664,1.108565913704306,12,3,0.5574291974329271,21464.298420688487,working_capital,services,yes,high_school,southwest,1
2815,13143.968779758601,791.8613295169364,23383.550521003774,5.306716428851226,5,0,0.07491730283023221,13941.034105540926,real_estate,healthcare,no,high_school,midwest,1
2816,149298.34917368495,779.295027529078,430.6816048395493,2.579116690751123,12,0,0.1458596973024144,26266.444317542042,equipment,retail,no,masters,southeast,0
2817,92947.73656078956,806.2183455017882,10383.184689185611,0.3467502533158176,9,0,0.45221929661018645,5067.694720895657,business_expansion,healthcare,yes,bachelors,midwest,0
2818,17923.172042810154,567.8917777534373,63132.36366666827,2.6500455527352322,11,2,0.41769482634758687,7424.295074959628,business_expansion,services,no,high_school,northeast,1
2819,25792.1481994436,688.8948948258187,66167.12766904093,3.0117889171446266,6,1,0.6204161443739433,19221.399695810553,working_capital,retail,yes,bachelors,west,1
2820,52683.0374735171,818.2240701223975,36634.731351078255,6.483873616361637,9,1,0.41862077980270035,,business_expansion,technology,no,bachelors,west,0
2821,101364.809756942,728.9290518974415,20293.124469333554,5.8907505363941075,12,2,0.38328223662793137,2550.587615283808,equipment,food,no,phd,southwest,0
2822,72055.73132770583,717.5978253283508,57364.74174435462,0.19481617559292289,10,3,0.19553481001949172,15911.70291324163,business_expansion,healthcare,no,bachelors,northeast,0
2823,67158.13535408772,739.9326711132555,21554.149890238954,6.045416281949265,8,1,0.27755349309373334,14462.944035830942,business_expansion,food,no,bachelors,midwest,0
2824,58223.67980403908,737.5851383283716,55337.63276829504,0.15667508181926815,9,0,0.2927381986998114,22010.772822884264,business_expansion,services,no,bachelors,northeast,0
2825,18878.99952276381,783.1776714329199,26305.49832984363,0.5021403574465422,10,1,0.356240918270109,3820.364624189823,equipment,services,no,bachelors,west,1
2826,53206.51596218784,799.7651787806176,18708.276571846116,0.35483072978286795,7,2,0.2608628794709854,3883.7333624761654,working_capital,healthcare,yes,bachelors,northeast,0
2827,48470.75813251253,732.997470287974,40964.721281058846,0.6015686681063426,10,1,0.3649556653349034,6610.262394214943,equipment,retail,no,bachelors,southeast,0
2828,12949.743671205615,752.0627025899805,9156.87437755588,4.877647066052095,11,0,0.36804131593168565,9731.891389562239,working_capital,food,yes,bachelors,west,0
2829,146843.35413416952,690.5347092225313,11369.93795028775,3.476227331508505,12,1,0.19265479254351403,7060.772069987933,equipment,services,no,masters,southeast,0
2830,30468.87765620703,771.6735443955915,6113.183470880048,3.4842962613201687,11,1,0.10635343333780195,4902.610308211463,working_capital,technology,no,high_school,midwest,0
2831,13325.34047003951,768.7097842632331,33668.06598996024,7.658051787408448,8,2,0.2045710011271649,7090.023222346188,business_expansion,services,no,bachelors,midwest,1
2832,34938.678412505746,650.1468656308609,22646.560733936443,1.4920062437770583,3,2,0.1293897594337199,12581.734419623423,working_capital,technology,no,masters,southeast,0
2833,40671.36916982822,734.2176209878592,133557.91963818303,0.009878575876119119,10,1,0.2416471055296798,5638.3181637685675,real_estate,services,yes,high_school,midwest,1
2834,47351.305534299885,785.2082929497448,34571.00013691174,3.0630247967756685,9,1,0.20346909093499263,4809.784248612698,real_estate,services,no,high_school,southeast,0
2835,40130.136569786126,824.9496723629476,18227.31169795583,6.076551146304318,10,2,0.15746881885789665,5620.805647643849,real_estate,services,yes,high_school,southwest,0
2836,49449.34553542244,799.9168328419818,21307.41896833118,11.221804486806846,7,2,0.24222890726646965,298.2289576793751,real_estate,healthcare,yes,masters,midwest,0
2837,56020.58091340543,804.3925086435054,28703.523228300972,1.35716420051646,6,1,0.14278042137305785,4423.536807842574,real_estate,services,yes,masters,west,0
2838,53885.337516646316,620.8766386910322,14467.862179718088,5.180481256970654,7,2,0.3107082434331627,8333.092669531756,working_capital,services,no,high_school,southeast,0
2839,66800.36453883267,813.6712142293906,1542.0266092719933,5.67595386715466,7,3,0.2260426707160829,13810.41778847125,business_expansion,services,no,bachelors,southwest,0
2840,69705.00764825517,764.5911800821548,6186.120472538714,0.46798959088994985,9,3,0.3642428326584692,7206.243265594918,equipment,retail,no,bachelors,northeast,0
2841,70965.41214809472,714.1049640325,16150.590471500158,2.9949319402549603,7,2,0.3632563950962149,9892.256994013032,business_expansion,technology,no,high_school,midwest,0
2842,83878.68150304313,763.315629052664,4439.3446835672,0.5703600143023962,5,2,0.18896211652638828,11671.988931970234,business_expansion,healthcare,no,bachelors,southeast,0
2843,27693.230604468634,759.5207198433297,23925.2228470252,1.775189705786947,13,0,0.20775477277812257,3663.7509921733654,real_estate,services,no,high_school,southeast,1
2844,28572.488106243585,727.6903334836181,49342.67634998382,6.342519341736727,7,2,0.38369571670317726,5078.679548048254,real_estate,services,no,high_school,west,1
2845,101682.28231319036,815.5300350177738,11457.564407502472,4.674340203845448,7,0,0.7311431090718457,23412.47017607799,business_expansion,healthcare,no,bachelors,southwest,0
2846,35821.153120705676,770.8038980699641,16575.522138893648,2.53427945105984,11,1,0.4065507874429049,8658.288684191486,equipment,healthcare,no,masters,southeast,1
2847,45339.24976046657,744.3751552458014,21100.671559086386,4.96188092787937,14,1,0.1433478421576656,9326.094482539302,business_expansion,technology,yes,bachelors,northeast,0
2848,42251.82765153878,788.3712084186494,18543.075016090006,0.49755286658707376,8,0,0.07267912769874739,10188.570310357072,business_expansion,manufacturing,no,high_school,west,0
2849,200081.10453514627,749.5622367632066,24136.877831792117,0.6504385262731244,8,1,0.18899310842978037,15038.138476647488,equipment,retail,no,high_school,west,0
2850,23723.634368248073,740.3668368082397,2549.7398011035084,0.7028591767968668,11,1,0.044022167987625774,40094.89862786608,equipment,manufacturing,no,high_school,southeast,0
2851,23323.901580583108,597.4907026026315,53008.07409856252,4.488509232362468,7,0,0.18466309317070134,8585.67982395517,real_estate,services,yes,bachelors,midwest,1
2852,49580.29743456674,806.0876038767058,19777.18103427507,6.648272924122353,17,3,0.2418600494574235,9374.375061811226,working_capital,services,no,high_school,west,0
2853,43201.78578009886,615.5003080781797,10434.085635523552,2.4823428037376702,8,2,0.114518855736292,3860.7587458277444,real_estate,healthcare,no,high_school,midwest,0
2854,17758.968265193154,816.9492716951279,29928.010053821403,9.508230861849617,5,3,0.17262712221673018,4726.2722124470965,business_expansion,services,no,high_school,southeast,0
2855,46522.42037880175,700.0460318851041,47554.951859705616,3.9061933096152535,13,2,0.07859869838994876,19422.659623797237,equipment,manufacturing,yes,masters,southwest,0
2856,50623.22815321393,748.5860800883479,8825.553853309228,2.4881644400579903,7,0,0.571998867652611,9220.214186843321,real_estate,services,yes,bachelors,midwest,0
2857,32922.75259495807,610.7710709855153,30880.51821266269,2.837085458036713,16,0,0.39437546351977326,14012.965012210841,business_expansion,technology,yes,bachelors,midwest,0
2858,44390.649555605436,737.1943183087857,59228.327731789046,5.682057457248069,10,1,0.5797706511944878,2949.675576525795,equipment,services,yes,bachelors,west,1
2859,25810.66664670272,797.9893779843851,59546.81360879704,0.2835278363225327,11,0,0.4672347290479437,3823.1180582329207,working_capital,technology,no,bachelors,midwest,1
2860,17800.105079691366,715.8704786291671,41799.48191365834,0.5518315692261453,6,2,0.18050381175267788,6353.528100301538,working_capital,manufacturing,yes,bachelors,southwest,1
2861,35599.3751337012,757.455863223352,14716.325711706593,0.9289446491918916,8,1,0.3204440162428666,12364.494349857385,real_estate,healthcare,no,high_school,southwest,0
2862,20512.52814856654,808.1560779601193,9281.56201526599,6.754987497646042,8,1,0.2711696738235155,3638.0764037846775,working_capital,manufacturing,no,bachelors,northeast,0
2863,14633.212695737497,791.6593868383179,11349.292678065354,8.698266206586837,11,5,0.5648543488955977,14956.380828432337,real_estate,services,yes,phd,midwest,0
2864,7093.5651369815005,790.8407344197749,58603.704063890094,1.3209642442958671,5,1,0.3191698536308566,9840.04185466594,working_capital,retail,yes,masters,west,1
2865,58955.75527406316,799.6459115533553,36492.74694783452,7.725435287856953,10,2,0.36188764570038534,5994.685422646471,business_expansion,manufacturing,yes,masters,southeast,0
2866,34629.581025864056,688.0410808760355,42775.9785211964,2.3745816891685316,7,1,0.3877620743975548,,working_capital,services,yes,high_school,midwest,1
2867,102090.0122545792,786.9779256449078,22738.59582448856,1.9232229121954467,6,1,0.11728430846596229,19395.5294891892,equipment,healthcare,yes,bachelors,southeast,0
2868,37028.97871174068,830.2463637742334,2949.593393791532,5.365060032723337,4,2,0.3061617481740466,16646.013291632666,equipment,services,yes,bachelors,southwest,0
2869,58746.33318994246,690.3986464170418,30557.94355628774,2.369525638552819,10,0,0.3265482740292822,21016.01226266983,equipment,healthcare,no,masters,southwest,0
2870,29207.340382990853,721.0119492110565,10394.609471758835,1.8180600745921298,7,0,0.35096188652153315,7769.8543167890675,equipment,manufacturing,no,bachelors,southwest,0
2871,48417.73137181041,726.2268128855715,50318.88329421805,0.04827688038451623,10,0,0.23959107886752068,2076.565002794307,real_estate,retail,no,high_school,northeast,1
