annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,loan_to_income,rev_to_loan_ratio,rev_per_employee,credit_tier
76791.10072257614,705.3792192258509,64398.55279598424,1.09003649220851,9,0,0.2924361977310585,7106.292009859006,business_expansion,food,yes,masters,southeast,0.8386199987912508,1.3241835478374524,8527.550411830807,Average
44595.22449267977,750.133457522969,24147.75653309823,1.0279513400324638,8,2,0.1599634873743506,5156.385423303055,business_expansion,healthcare,yes,bachelors,southwest,0.5414874979835689,2.5624171335445918,6875.180564404074,Good
37861.32386119547,665.369783216084,18391.99710366075,1.1976334561375093,11,2,0.2214620580479649,3246.8425498478564,business_expansion,technology,no,bachelors,southeast,0.4857726890534104,2.1184273995074094,3246.842549847856,Subprime
89301.32697990359,781.0453822900213,86903.70310321201,1.2639053896641934,9,5,0.5590792401626179,5069.336550084945,real_estate,retail,yes,high_school,northeast,0.9731513073909385,0.6999936300536193,6083.203860101934,Good
46152.87763239043,816.5965009756304,10089.273615544253,3.666040396408124,14,2,0.2890872703408993,,equipment,manufacturing,no,bachelors,northeast,0.21860551568825515,,,Excellent
3514.461663835168,734.1317034690726,27313.583469632027,0.0426766018797321,4,1,0.0855960449520954,23033.86412061824,working_capital,healthcare,yes,masters,southwest,7.771768786931145,10.11974022905545,55281.27388948378,Average
140477.11523436927,755.1548673637039,38677.077829291,1.6248109449626544,6,0,0.3634489323255035,2616.317914353216,business_expansion,retail,yes,masters,southeast,0.27532653816593256,0.8117421670271612,4485.116424605513,Good
24148.894376016364,716.3384372700475,48143.0347975444,1.3281825325521344,4,2,0.1537595846660615,7529.093335530607,real_estate,retail,yes,bachelors,west,1.993591675292778,1.8766810277838772,18069.824005273455,Average
63521.975510772776,664.9089148086574,35350.81404921419,1.145132999464253,8,4,0.3299223957392164,14214.154186370848,business_expansion,services,no,bachelors,southeast,0.5565131399709458,4.825061453865351,18952.2055818278,Subprime
45729.44485142284,739.1437573704952,18862.64264069859,3.1926767285174016,7,1,0.1964832972052156,5260.70678163808,business_expansion,technology,yes,masters,northeast,0.41248352569272895,3.3467464012758406,7891.060172457121,Average
91227.07796203632,623.609713916751,18764.975157011835,1.236970307765641,8,3,0.1534082840416095,3573.140763896491,real_estate,retail,no,bachelors,southeast,0.20569523409064017,2.2849851281817957,4764.187685195321,Subprime
57497.15231332837,589.7431807326323,28531.508683470616,5.949095887291445,7,0,0.3607505328130567,,business_expansion,retail,yes,high_school,southwest,0.4962247265306829,,,Subprime
92940.90330436602,783.6575778515535,20222.82763526183,7.309669726730615,14,1,0.1284260816533385,9771.046696184208,equipment,technology,no,bachelors,west,0.21758802546622388,5.79802995224878,7816.837356947366,Good
25768.90012244548,791.7024012267261,34296.211872661,0.9124381240889816,12,3,0.2564608663705542,7033.982350002083,real_estate,manufacturing,no,masters,southeast,1.3309148511719777,2.4611402714376442,6492.9067846173075,Good
95875.57734255014,720.271307343923,12525.976706509531,3.588993184286344,7,4,0.2994660076001226,2268.655876635618,working_capital,services,no,high_school,west,0.13064825322120677,2.1733930339584817,3402.983814953427,Average
35514.83040480913,795.6927632896652,5963.609059784689,2.5579822287851828,6,3,0.0925385895683807,5891.542390466015,business_expansion,food,no,masters,southwest,0.16791883817666284,11.854987133628391,10099.786955084597,Good
62276.48048196991,650.4781661328947,9259.922451574974,2.095249222667811,11,0,0.1940521236229211,23686.17553020915,equipment,retail,no,high_school,west,0.14869052296728918,30.695084955432947,23686.17553020915,Subprime
27092.617357409352,745.1090852331324,69219.75151337426,1.0492663015894608,5,2,0.2598675863157169,1118.5970333455718,equipment,food,no,masters,northeast,2.554930392942967,0.19392101396606998,2237.1940666911437,Good
31837.49554975255,720.9740379246664,10833.048154024558,5.323940307317599,7,1,0.3961832502270619,,working_capital,healthcare,no,masters,northeast,0.34026068843120716,,,Average
102915.70952452322,626.1462358837942,4415.027084211131,2.825876180661473,11,2,0.173519502953024,4339.858239266844,equipment,manufacturing,yes,masters,southeast,0.042899447563116686,11.795691819342867,4339.858239266844,Subprime
64438.47782506052,781.3393395871758,15839.42201277207,1.0481202720982572,13,2,0.293498894743454,,real_estate,healthcare,no,bachelors,midwest,0.24580689282461934,,,Good
111939.07463858616,,14980.784766388306,0.7563939095233579,11,2,0.6074886336663443,5594.517646748741,equipment,services,no,bachelors,southeast,0.13382980710375195,4.48135480239523,5594.517646748741,
66345.10844314769,681.3624032253161,12462.849550033476,2.2781455607009398,11,0,0.313422380034409,,business_expansion,manufacturing,no,bachelors,west,0.18784880818342872,,,Average
6104.824827982639,697.5376961621583,35526.56416163326,3.311034662626904,11,2,0.3892569255591764,18428.709387950727,real_estate,technology,no,high_school,west,5.8194240059061135,6.22476498552055,18428.709387950727,Average
114315.48773217147,724.5498306451011,54077.820664191655,0.0545505404822603,9,2,0.0703233908667981,14141.726137471243,business_expansion,manufacturing,no,phd,northeast,0.47305769092650807,3.138083442753943,16970.071364965494,Average
107207.08034666108,745.0427944218063,19202.80381896613,1.1819380733090834,8,2,0.0888280086297523,,working_capital,technology,no,high_school,southeast,0.17911880219751808,,,Good
39440.846280509,820.8231689258766,39339.25069206901,2.8427144074910142,10,2,0.1712071458807408,12042.860369363236,working_capital,healthcare,no,bachelors,southeast,0.9974241021930702,3.6735403416776347,13137.665857487167,Excellent
45353.52589023383,689.424424437053,7545.400583453553,6.836541858687308,9,2,0.2103765987197479,10903.415712065707,business_expansion,services,no,bachelors,west,0.1663685553698476,17.34049598564344,13084.098854478849,Average
72762.37580697089,727.165040162175,5789.638182198262,7.398391137466906,13,2,0.1268296517034413,2541.9693062604456,working_capital,services,no,high_school,west,0.07956911958836872,5.268659406670348,2178.830833937525,Average
32764.890047942983,,50269.47259430736,1.7163559423514003,6,2,0.3120130214224814,20419.582838400507,working_capital,healthcare,no,bachelors,northeast,1.5342481698921215,4.874429378510728,35004.99915154373,
38589.70173271431,793.9858184692274,37044.10044657314,4.95376180069131,7,0,0.1490823569922506,614.7252225635807,business_expansion,technology,no,high_school,midwest,0.9599478301800182,0.19913299504202797,922.087833845371,Good
48632.275511574,675.853018944635,42770.80230402843,0.4625484143102174,12,3,0.2377985864850429,8794.150696730361,business_expansion,services,yes,bachelors,southwest,0.8794735975899366,2.4673329157624315,8117.677566212641,Average
72219.02909777328,720.8809221064728,44599.283019055765,1.1000722262032134,9,4,0.3208993675884646,19891.85914683007,working_capital,retail,yes,bachelors,midwest,0.6175558377842183,5.352155765701866,23870.230976196082,Average
71759.50185608966,750.4479503205532,20893.516069456964,0.0605128232718329,10,1,0.1035810607015796,1101.7025223617366,business_expansion,healthcare,no,bachelors,northeast,0.2911602718629065,0.6327527747727572,1201.8572971218944,Good
60106.72027461964,772.4065618511968,14558.861597075163,0.0730476082785556,10,1,0.225075588140682,7820.411066551464,equipment,retail,no,high_school,midwest,0.24221686910075008,6.445897721221889,8531.35752714705,Good
36187.66693421868,700.8769101388159,30671.253249884423,1.012967525435835,10,2,0.6804483845735069,19626.89977983958,real_estate,food,yes,high_school,midwest,0.8475609467941257,7.678942736103668,21411.163396188633,Average
80114.96635477476,803.0660265680585,7066.926964664596,0.975683244066896,7,3,0.1069101829366343,15486.308126063906,business_expansion,manufacturing,yes,bachelors,northeast,0.08820982253530218,26.296535738329975,23229.46218909586,Excellent
35396.81203509612,800.3597520571302,31888.438741146325,4.208875021117075,7,1,0.0700289561644484,,working_capital,healthcare,no,bachelors,west,0.9008844838520456,,,Excellent
23723.634368248076,740.3668368082397,2549.7398011035084,0.7028591767968668,11,1,0.0440221679876257,40094.89862786608,equipment,manufacturing,no,high_school,southeast,0.10747677870169109,188.70113065555103,40094.89862786608,Good
51469.43240385501,729.2760938190709,12449.943934351782,0.4228531293426658,8,0,0.3564191488573489,8604.991954187419,working_capital,food,no,bachelors,midwest,0.2418900569258542,8.294005498052176,11473.322605583226,Average
237546.8123867061,791.0063074724785,57409.50051466468,2.797024458612876,8,1,0.3672684902390652,28361.496371112386,business_expansion,technology,no,masters,midwest,0.24167657708226872,5.928251480963233,37815.32849481652,Good
123011.59492022246,684.1740142234739,45439.32013365834,1.3030584712765714,7,2,0.377469488033131,13116.09871051954,equipment,technology,yes,bachelors,midwest,0.3693905453608501,3.463810287209482,19674.14806577931,Average
143110.20199234685,595.267028518165,15100.238639167635,0.448308824330148,8,1,0.1860731560164532,15206.377480552312,business_expansion,services,no,high_school,southeast,0.10551476015574096,12.084347414300332,20275.169974069748,Subprime
97847.99854373152,614.1295616757997,13814.94746698635,0.692616816352905,9,2,0.6206701410437798,20778.62545228581,working_capital,healthcare,no,bachelors,southwest,0.14118783902024123,18.048820381346967,24934.350542742974,Subprime
38387.08103646008,712.0440391811342,41811.5876225624,0.7307355247064635,8,1,0.1884237957127548,7125.821069476528,equipment,food,no,high_school,northeast,1.0892098719816836,2.0451233185302513,9501.094759302036,Average
43461.30281780317,751.5152151935421,6726.384597627812,12.291139001567572,9,1,0.2366532636294964,5971.05850478171,working_capital,retail,no,bachelors,midwest,0.15476721040027586,10.652483664403865,7165.270205738052,Good
29111.31769822401,,23263.856897349888,4.626049454906111,5,2,0.5837639158024387,4863.182908861377,real_estate,services,yes,phd,southeast,0.7991344513398652,2.508534812663668,9726.365817722753,
20631.846351443084,794.5365981507565,59084.21715821355,0.035476837410008,15,1,0.2862699723055625,23785.24396875263,real_estate,services,no,masters,southeast,2.8637387148444517,4.8307812364832685,17838.932976564472,Good
24670.82612871276,774.9871082525999,9065.892320008756,3.5065974710585035,10,1,0.3854646742933174,8127.128554829953,business_expansion,manufacturing,no,masters,southeast,0.3674742091060373,10.757412420612981,8865.958423450858,Good
111320.15605250296,830.2894615874728,15549.106300337917,1.2719063253079668,11,3,0.0689225532832892,6588.327222014488,business_expansion,services,no,masters,west,0.13967916369848304,5.084531878039266,6588.327222014489,Excellent
27740.528335046805,792.0936769327745,35144.08264461018,1.0450118752410291,11,0,0.4639157197033423,2027.8442523751917,business_expansion,retail,no,bachelors,midwest,1.266885843660843,0.6924104770036402,2027.8442523751917,Good
51378.22441693847,734.9193580791516,12181.787363115438,9.447697838187118,5,1,0.2666837726456422,997.2578647354468,business_expansion,manufacturing,no,high_school,southeast,0.2371002015177119,0.9823759042189072,1994.5157294708936,Average
85410.6319736164,753.8665818321062,22975.797843896573,0.7326314009271943,15,2,0.1841919960242848,25664.31927962265,working_capital,retail,no,high_school,west,0.26900395551135675,13.404184413290313,19248.239459716988,Good
42251.82765153878,788.3712084186494,18543.07501609001,0.4975528665870737,8,0,0.0726791276987473,10188.570310357072,business_expansion,manufacturing,no,high_school,west,0.43887036481783565,6.593450310242651,13584.76041380943,Good
104159.71320419924,800.348101734432,33502.97548747703,3.690875709806048,4,3,0.1346064443326454,9074.186462002775,business_expansion,retail,no,masters,southwest,0.3216500358586307,3.2501661705087916,21778.04750880666,Excellent
140215.24534599195,680.4655472025408,25574.38263552949,2.097209047114574,13,2,0.3866340484647029,13857.916604203863,working_capital,retail,no,bachelors,northeast,0.18239373737313894,6.502405223769382,11878.21423217474,Average
65996.56609175085,756.858378337494,21090.01277477844,0.46089241418396,11,1,0.1013472016848943,4995.197197762111,equipment,healthcare,yes,bachelors,midwest,0.31956227457560094,2.8422157449799283,4995.197197762111,Good
18073.4862119829,763.0327562362344,3347.841212437189,4.080991420901123,13,3,0.1914300996106157,3691.543508996582,business_expansion,services,yes,masters,midwest,0.18523494432592102,13.231966298209889,3164.180150568499,Good
92494.89568745517,694.584617099089,47935.741834719054,1.8800786166631616,8,3,0.3801198749395035,12078.98138700995,business_expansion,food,no,masters,southeast,0.5182528341474977,3.023793334436568,16105.308516013269,Average
76767.31394753588,770.5345684780791,16139.076493497763,1.1333994201874475,5,2,0.1082684342984295,5113.89965530863,equipment,retail,no,bachelors,midwest,0.21023370056059612,3.802373443401493,10227.79931061726,Good
49784.95977371067,729.6975210699295,34527.53852570975,0.2933940238529411,9,1,0.2304973980369652,1264.2990447917498,business_expansion,technology,no,high_school,west,0.6935335226131638,0.4394054480821037,1517.1588537500998,Average
76409.49251353904,734.2076290817602,9383.429746133115,0.3654177600390897,6,0,0.3757829068630719,,real_estate,food,no,bachelors,midwest,0.12280450291366164,,,Average
217814.8427371713,774.8450948005446,45262.33718987376,9.824699724238569,10,2,0.0560123654259465,3087.487110761446,business_expansion,retail,no,bachelors,midwest,0.20780189550389025,0.818557936433908,3368.1677571943046,Good
121690.43179056147,779.4652730943469,5883.367459051853,0.3050697612675968,3,2,0.4597512730505573,1824.106386131832,business_expansion,services,no,bachelors,midwest,0.04834700125913951,3.7205353536406616,5472.319158395496,Good
37346.30519739464,818.9725218840596,19100.926046275483,2.61594964815241,10,0,0.0531949313192437,17141.192454635955,working_capital,services,no,phd,northeast,0.5114542374354224,10.768813456820398,18699.48267778468,Excellent
5015.9833209482085,649.9275105757732,49070.01745671751,7.601510601040333,10,1,0.3554478683472161,10395.14078879982,working_capital,food,yes,bachelors,midwest,9.782731382300272,2.5421162642357897,11340.15358778162,Subprime
50086.480165640096,640.3794816819209,38322.12028352388,0.9699475293015748,6,1,0.3071018375486967,7005.617377484461,equipment,manufacturing,no,high_school,northeast,0.7651190532060621,2.193704521191735,12009.629789973362,Subprime
44161.69025840216,682.9917729199544,23019.107472112428,0.2894056753048307,9,0,0.7300252127200979,28349.180273866183,real_estate,services,no,bachelors,southeast,0.5212460695435358,14.778599199980054,34019.01632863942,Average
85142.18089417082,798.8200143205236,8077.610895998629,2.404417500398286,8,1,0.2307993917331175,3261.6397103532545,working_capital,healthcare,no,masters,southeast,0.09487202243437934,4.84545208024096,4348.852947137672,Good
10500.421666522974,,51175.19306272655,7.781377690528036,12,1,0.2193114973400324,11454.346576613128,business_expansion,services,yes,masters,southeast,4.873632191458332,2.6859138322779463,10573.242993796735,
29676.672462803825,784.1138253545159,50403.7324186994,0.768971122433225,12,0,0.3528906397462725,3045.768762376729,working_capital,services,no,bachelors,southwest,1.698429380186611,0.7251293385216872,2811.4788575785187,Good
71574.24286808354,700.5577894999035,44350.91034889608,0.2925981655174946,5,0,0.0930525615135006,18613.668413585787,business_expansion,services,yes,bachelors,northeast,0.6196490325439885,5.036289429029788,37227.33682717157,Average
135094.68333243742,748.754777962246,33237.308899600575,2.8193591316497426,11,0,0.4513131091132812,18803.68450288241,working_capital,services,no,high_school,midwest,0.24602973321729513,6.788883381305028,18803.68450288241,Good
67973.74161193511,774.8743311533842,48475.99163576286,1.525560247218859,9,2,0.1686084941445629,6416.688184493101,real_estate,retail,no,bachelors,northeast,0.7131576177136333,1.5884204863902636,7700.025821391721,Good
38688.674165819066,834.4231723861959,8277.409636853505,2.352970254610014,9,1,0.4497491944102377,2726.6180636056133,business_expansion,retail,no,phd,southeast,0.21394916768568248,3.9528570162382524,3271.941676326736,Excellent
98476.6834667838,631.1497942659441,29047.871076430343,3.0624362985480778,8,1,0.3278964112835722,1200.7790029197083,business_expansion,services,no,bachelors,midwest,0.29497206905767925,0.4960552185262312,1601.038670559611,Subprime
38022.46593131591,818.361197363125,40620.2994633641,1.5788324962962312,14,0,0.1027650307420358,9459.365506807826,working_capital,healthcare,yes,bachelors,midwest,1.0683236467532802,2.79447437804533,7567.492405446261,Excellent
20837.36782169629,698.3231166147555,6337.050086212889,2.218154019426862,11,1,0.2612614469839713,2100.1569334407823,real_estate,healthcare,yes,masters,southwest,0.30411950972572,3.976910842497929,2100.1569334407823,Average
30850.0022974572,566.5075846197618,68267.88303545107,0.9571014824236672,7,1,0.2120702811378708,5822.185904325682,working_capital,healthcare,no,high_school,southwest,2.21289717825613,1.023412880909222,8733.278856488523,High_Risk
116108.77180635794,840.8031336556943,18364.90808759785,2.030559010939521,7,0,0.0757848146151141,8628.336588227705,business_expansion,retail,yes,bachelors,southwest,0.1581698591908975,5.637928518848235,12942.504882341556,Excellent
92552.6623183915,561.0777385531023,5091.389567415085,15.302280664268988,9,2,0.4373361248975596,5855.218160585079,business_expansion,services,no,high_school,southwest,0.055010730537876106,13.800283200268492,7026.261792702096,High_Risk
111444.9335579156,785.7573943030968,9044.508679181576,8.289992779918837,5,1,0.3150208864757671,16095.666110827387,working_capital,technology,no,masters,northeast,0.08115675060634477,21.35527756783037,32191.33222165478,Good
113961.06201263754,776.8119340639819,48778.5520467543,0.8953939954376173,15,0,0.4615624534663085,16206.925433627206,business_expansion,technology,no,bachelors,northeast,0.42802823337077234,3.9870618753325666,12155.194075220405,Good
93396.01488037933,737.6736735604434,24557.52676390829,3.1962858989534326,6,1,0.0913412737268667,2251.0312888216013,business_expansion,retail,no,phd,northeast,0.2629397709859289,1.0999631894714579,3858.910780837031,Average
154366.76305161428,655.0438780787488,7958.6569527020065,3.0151195857099795,8,4,0.1165178471983241,8240.201479929128,equipment,manufacturing,yes,masters,southeast,0.051556804038116556,12.42451060956383,10986.935306572172,Subprime
12657.147669812628,757.725350134363,12371.618116164433,12.464048269901411,10,1,0.3370306878225609,4764.971026078853,business_expansion,healthcare,yes,masters,west,0.9774412401534489,4.621841037399543,5198.1502102678405,Good
85449.7370534768,785.0051355917143,12841.648615621903,0.7837232333106328,3,1,0.5264023177632404,15797.33637480862,working_capital,services,no,bachelors,northeast,0.1502830676639176,14.76197037912495,47392.00912442586,Good
31873.26002179848,754.8000318993958,24568.51462240758,8.205704507239117,12,1,0.0831377001620796,1987.0754400213584,equipment,technology,yes,high_school,northeast,0.7708190064284004,0.970547289722519,1834.2234830966386,Good
41965.66228337561,682.4556504889579,28766.127640028644,0.5826653969074705,4,4,0.1936754535416561,710.5552018347271,equipment,healthcare,no,masters,midwest,0.6854682155400813,0.2964132860849609,1705.332484403345,Average
146568.7521902853,722.6297202825808,23488.32032064952,7.36129762408758,9,1,0.2533210540680565,17279.127950150272,working_capital,manufacturing,yes,bachelors,northeast,0.16025462432807755,8.827771954842008,20734.953540180326,Average
19034.334226955667,661.9577837131943,22504.79979370415,1.170957581676343,6,2,0.1034529110910716,17310.90067468987,business_expansion,healthcare,yes,masters,southwest,1.1823266064463354,9.23051126831894,29675.82972803978,Subprime
62305.05420251499,573.779916519589,46140.838093657854,1.5001367190378274,6,0,0.1742378547837308,4049.545008371746,real_estate,services,yes,bachelors,midwest,0.7405633248137802,1.0531785313645436,6942.077157208708,High_Risk
19071.223672683434,834.5175189269792,54065.20820322147,7.160058288991706,11,0,0.1065997323044296,8301.01125361444,working_capital,services,no,bachelors,west,2.8349102883118387,1.8424443066436849,8301.01125361444,Excellent
7143.830363192444,695.1195688769278,14025.204140194986,3.132021627986369,12,4,0.5283303511710612,3456.4555064565984,working_capital,retail,no,masters,southeast,1.9632610833670643,2.9573520399358113,3190.574313652245,Average
111546.33371940136,820.3137055383023,28537.301938454075,1.2037641993228116,9,0,0.220125306688184,725.2267966347772,working_capital,retail,yes,high_school,northeast,0.25583361627989326,0.3049595080180103,870.2721559617327,Excellent
81978.41156770692,781.0274469372467,59248.152128239664,1.405998052815007,3,2,0.0541214921388183,15135.998007109936,equipment,services,no,high_school,midwest,0.7227287159447241,3.065614193150198,45407.99402132981,Good
127638.0676862209,693.2565940855931,17789.97600492719,3.042037607706347,10,2,0.0853519408497012,16503.529616457883,business_expansion,food,no,bachelors,northeast,0.13937829306944546,11.132244098109613,18003.85049068133,Average
61818.61246056201,728.9733085826972,56686.760140751496,2.6409635552062087,8,1,0.3831200908047872,1835.152836368264,equipment,healthcare,yes,bachelors,northeast,0.9169853201735734,0.388482848223309,2446.8704484910186,Average
158781.7654925962,815.3593363428369,24081.910920084178,3.684823353736162,12,2,0.2855648281475293,12569.422638390171,equipment,technology,yes,high_school,west,0.15166672851395785,6.263334838956854,11602.54397389862,Excellent
85914.67858525553,745.0062389216728,6840.524514835685,0.0009331827096829,10,1,0.305391751221678,11709.278590529,equipment,manufacturing,no,high_school,west,0.0796199744606857,20.54101885916305,12773.758462395273,Good
4376.692697723589,771.4120397788266,14272.427085518082,1.5085346531668409,8,1,0.2812757146730825,,equipment,services,yes,masters,northeast,3.261007356006618,,,Good
15751.925405024576,727.6739219936765,20399.11981021173,0.394551899653737,11,1,0.1376382531939443,3691.429107658016,real_estate,technology,no,bachelors,southwest,1.2950238960889036,2.171522580476716,3691.429107658016,Average
59477.80445013215,789.935559342627,27717.67505521744,3.019078460976005,7,4,0.552278284535208,14041.84016664681,equipment,services,yes,high_school,west,0.4660171186713978,6.079228566537527,21062.760249970215,Good
16132.986755236536,798.475421553837,6648.883825524795,4.28752185240989,10,0,0.1092256695694784,2570.418161160272,business_expansion,healthcare,no,bachelors,northeast,0.41212975166886145,4.639127218747809,2804.0925394475694,Good
60755.714572492594,641.3808798600949,14153.11181259858,0.5228872340551748,9,1,0.2650210600992467,7264.413205940848,real_estate,manufacturing,yes,masters,southwest,0.23295112092671377,6.159278582645883,8717.295847129017,Subprime
19108.4526968796,729.8622762881056,32144.34713510396,2.515498472804645,8,1,0.0594475458413437,1607.9848064167377,equipment,retail,no,bachelors,southeast,1.6822056523012408,0.6002865012407774,2143.9797418889834,Average
72248.82314239917,741.1228018564079,39354.860855452425,0.5157240943900566,12,0,0.6943975405745225,16809.01215847149,equipment,services,no,masters,west,0.5447128291258262,5.1253680361719995,15516.011223204452,Good
71810.3816960771,727.4163229502672,26587.162467655253,0.6447010290356455,7,2,0.0972750068922684,2612.553468102318,business_expansion,services,no,bachelors,west,0.37024120801654836,1.1791646308322083,3918.8302021534773,Average
41487.19131012346,664.0560680501912,25264.07231763688,6.706171018120499,13,0,0.1797181412667528,15034.83141135124,business_expansion,manufacturing,no,bachelors,midwest,0.6089607784767809,7.1412864347733676,12886.998352586777,Subprime
13969.54787236005,789.2715557125719,5610.147980453621,0.8547564123852759,7,2,0.2380297661464366,10592.375553030664,real_estate,healthcare,yes,bachelors,southeast,0.40159839325596086,22.65689016699225,15888.563329545996,Good
127661.16829444484,667.8341215760738,35952.66837578496,3.7361196264469534,13,0,0.068172410791071,3343.444029576733,working_capital,services,yes,masters,midwest,0.2816257195185626,1.1159485558748565,2865.8091682086283,Subprime
150827.22884290645,765.0589323055789,51608.603585811856,5.633713758503987,3,1,0.1017292459380719,6295.659940233899,equipment,technology,no,bachelors,midwest,0.34217033609509884,1.4638628839419408,18886.979820701697,Good
73290.72428501706,705.83561182825,22754.891197090164,8.271618764531082,8,1,0.059544540077226,7225.903532724207,business_expansion,technology,no,bachelors,west,0.3104743665554348,3.8106463194149742,9634.538043632276,Average
70753.34818232263,659.1467021600893,90496.05071472144,1.06745408114448,6,2,0.3145619260883125,,working_capital,services,no,bachelors,midwest,1.2790355939092137,,,Subprime
8271.354089981149,558.0449865945274,40566.392491309714,1.6062593154650875,11,0,0.4741986828826496,,equipment,retail,no,bachelors,southeast,4.9044439453441075,,,High_Risk
96913.19759904056,599.3751563322376,23902.23309914691,2.1820630244382837,13,1,0.1811246728642142,9788.015428507018,business_expansion,technology,no,bachelors,west,0.24663548093615795,4.914025591247468,8389.727510148874,Subprime
39927.07540835926,668.4280812321822,23870.434638883136,6.164179336773053,10,2,0.3543824105357498,5171.329343838811,real_estate,healthcare,yes,high_school,southeast,0.5978508166237413,2.5996992958972593,5641.450193278703,Subprime
45579.81875272948,729.083836026703,23468.94334284071,0.4110948941933552,9,3,0.3358866737395901,21232.509897094773,business_expansion,technology,no,bachelors,west,0.5148976890330528,10.856480201611015,25479.011876513727,Average
43536.34836515279,782.2483906541505,22101.28522566457,4.841391774369401,8,1,0.3332276407700604,8210.856829739334,real_estate,food,yes,bachelors,southwest,0.5076513317053286,4.4581245364861415,10947.809106319111,Good
24789.399572813592,810.6065710822716,53492.068724949815,1.5617173464282297,15,1,0.3323329725661476,2902.697435381405,working_capital,services,no,high_school,southeast,2.157860603507978,0.6511688565089865,2177.023076536054,Excellent
41220.20977859342,745.0178828974085,95274.35252868084,3.646371012591887,8,2,0.1141098131492588,6672.6599061483375,equipment,manufacturing,yes,high_school,southeast,2.311350501079876,0.8404351931841808,8896.879874864451,Good
46007.864854229774,734.068531141625,33606.72224767701,6.118541207914108,11,0,0.1945438162303256,23818.33211297103,business_expansion,food,no,bachelors,west,0.7304560286252209,8.504845644888924,23818.332112971035,Average
30066.103208895376,771.7707813710973,5601.108977958534,7.546355208473415,5,0,0.0064670519149066,12301.70038892994,real_estate,food,yes,high_school,west,0.18629314676585998,26.355567303139264,24603.40077785988,Good
69381.05188426349,727.6440826055648,33806.695924052496,3.911228648483063,4,3,0.3527034187365855,,real_estate,food,yes,bachelors,midwest,0.48726121909998066,,,Average
18531.57855399875,726.4485792683654,7068.502463147346,2.6869151054512583,14,3,0.1407398114217284,15453.130517052205,equipment,retail,no,high_school,west,0.3814301324719406,26.23434979972031,12362.504413641764,Average
35558.0095403655,775.1520604024345,8085.217450667341,0.9663669617364974,18,0,0.4381872963082794,7339.058030455374,real_estate,services,no,phd,midwest,0.22738104733510492,10.89255754615516,4635.194545550763,Good
142899.32910850004,653.4321617357218,18076.897304077644,4.687686626322501,13,1,0.0570737924753576,,working_capital,healthcare,yes,bachelors,northeast,0.1265009249289462,,,Subprime
72360.08633044903,697.8157109074668,16512.16239546267,2.5903610077626427,11,0,0.2516585067233858,4710.567306641453,working_capital,manufacturing,yes,high_school,northeast,0.22819434349245904,3.4233437343013855,4710.567306641453,Average
59183.19475246123,670.7107475764149,32497.390984075708,3.421178343496268,9,1,0.2136856778282342,565.5411850153698,working_capital,healthcare,no,bachelors,midwest,0.5490982891249742,0.20883197125889605,678.6494220184438,Average
22555.20485147297,545.972003974169,37383.71011190554,10.361109900125497,9,2,0.1613754748672187,9364.844417253047,working_capital,services,yes,masters,southeast,1.6574316374611318,3.006072234875414,11237.813300703656,High_Risk
11733.878278028238,765.0570244322704,13103.678809943254,0.3417767946653547,9,1,0.0827838687430243,8957.942831240509,working_capital,retail,no,bachelors,northeast,1.1167389415793785,8.203445423670924,10749.531397488612,Good
87716.93909115347,688.4562880604633,23626.322731879536,9.402809231371494,18,4,0.178885955075447,5586.835591322029,real_estate,manufacturing,no,high_school,midwest,0.26934732306445675,2.837598887217663,3528.5277418875976,Average
10857.782900717291,700.372489926177,30079.172124511497,1.0517056934139803,8,0,0.3090669022116622,15406.72850456972,business_expansion,manufacturing,yes,bachelors,southwest,2.7702867516124408,6.146470430881008,20542.304672759627,Average
51617.67367673813,773.3993646575443,10899.135759226754,6.752456264259331,10,0,0.646403840021908,7063.660273928039,equipment,retail,no,masters,northeast,0.21115123915255746,7.7771233565562055,7705.811207921497,Good
8213.91204354805,712.585177237372,52954.865754338905,9.60041746728843,7,0,0.3629805519461064,14179.329601485131,real_estate,manufacturing,no,bachelors,northeast,6.446972583482613,3.213150534720539,21268.994402227698,Average
29443.231527801803,,94148.45356292352,2.005534714454352,20,2,0.2880940860787682,5580.212186695855,real_estate,manufacturing,no,bachelors,west,3.197626370285684,0.7112442499640743,3188.6926781119173,
43142.08692876402,842.2634247182084,10587.660339838954,2.525203407289668,9,1,0.2628560020119315,8171.918606573096,working_capital,retail,yes,bachelors,west,0.2454137269037501,9.262010691883109,9806.302327887715,Excellent
65907.02767203038,781.5528720163732,14228.934469134068,7.517821948034159,13,1,0.1910211246963488,14892.574624867388,real_estate,healthcare,yes,masters,northeast,0.21589404000624732,12.559682235765106,12765.063964172046,Good
18754.765906511093,623.9647689720136,28538.14995175567,1.005415165225689,7,2,0.3900625145424531,12900.417797997712,business_expansion,technology,no,bachelors,southwest,1.5216478889947878,5.424493663122842,19350.62669699657,Subprime
62316.36580169263,805.3202884243553,16010.978545848637,2.5096056757086,9,0,0.5410363952154661,8205.434884886121,working_capital,services,no,bachelors,west,0.2569305565177361,6.149856383263588,9846.521861863346,Excellent
